CIK10,Ticker,Security,DocIndex,DocLink,Description,FilingDate
0000796343,ADBE,Adobe Systems Inc,13,https://www.sec.gov/Archives/edgar/data/796343/000110465907007286/0001104659-07-007286-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001104659-07-007286 (34 Act)  Size: 6 MB",2007_02_05
0000796343,ADBE,Adobe Systems Inc,14,https://www.sec.gov/Archives/edgar/data/796343/000104746906001601/0001047469-06-001601-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-06-001601 (34 Act)  Size: 1 MB",2006_02_08
0000796343,ADBE,Adobe Systems Inc,15,https://www.sec.gov/Archives/edgar/data/796343/000104746905002143/0001047469-05-002143-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-05-002143 (34 Act)  Size: 1 MB",2005_02_02
0000796343,ADBE,Adobe Systems Inc,16,https://www.sec.gov/Archives/edgar/data/796343/000104746904003345/0001047469-04-003345-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-04-003345 Size: 1 MB",2004_02_05
0000796343,ADBE,Adobe Systems Inc,18,https://www.sec.gov/Archives/edgar/data/796343/000117494703000004/0001174947-03-000004-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001174947-03-000004 Size: 3 MB",2003_02_26
0000796343,ADBE,Adobe Systems Inc,19,https://www.sec.gov/Archives/edgar/data/796343/000091205702007164/0000912057-02-007164-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000912057-02-007164 Size: 3 MB",2002_02_21
0000796343,ADBE,Adobe Systems Inc,20,https://www.sec.gov/Archives/edgar/data/796343/000091205701006700/0000912057-01-006700-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000912057-01-006700 Size: 1 MB",2001_02_26
0000796343,ADBE,Adobe Systems Inc,21,https://www.sec.gov/Archives/edgar/data/796343/0000912057-00-007295-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000912057-00-007295 Size: 1 MB",2000_02_16
0000796343,ADBE,Adobe Systems Inc,22,https://www.sec.gov/Archives/edgar/data/796343/0001047469-99-006452-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-99-006452 Size: 290 KB",1999_02_17
0000796343,ADBE,Adobe Systems Inc,23,https://www.sec.gov/Archives/edgar/data/796343/0001047469-98-006671-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-98-006671 Size: 552 KB",1998_02_17
0000796343,ADBE,Adobe Systems Inc,24,https://www.sec.gov/Archives/edgar/data/796343/0000912057-97-006476-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000912057-97-006476 Size: 228 KB",1997_02_21
0000796343,ADBE,Adobe Systems Inc,25,https://www.sec.gov/Archives/edgar/data/796343/0000912057-96-002896-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000912057-96-002896 Size: 349 KB",1996_02_22
0000796343,ADBE,Adobe Systems Inc,27,https://www.sec.gov/Archives/edgar/data/796343/0000912057-95-000843-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000912057-95-000843 Size: 437 KB",1995_02_17
0000002488,AMD,Advanced Micro Devices Inc,1,https://www.sec.gov/Archives/edgar/data/2488/000000248818000042/0000002488-18-000042-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000002488-18-000042 (34 Act)  Size: 15 MB",2018_02_27
0000002488,AMD,Advanced Micro Devices Inc,2,https://www.sec.gov/Archives/edgar/data/2488/000000248817000043/0000002488-17-000043-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000002488-17-000043 (34 Act)  Size: 14 MB",2017_02_21
0000002488,AMD,Advanced Micro Devices Inc,3,https://www.sec.gov/Archives/edgar/data/2488/000000248816000111/0000002488-16-000111-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000002488-16-000111 (34 Act)  Size: 13 MB",2016_02_18
0000002488,AMD,Advanced Micro Devices Inc,4,https://www.sec.gov/Archives/edgar/data/2488/000119312515054362/0001193125-15-054362-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-15-054362 (34 Act)  Size: 16 MB",2015_02_19
0000002488,AMD,Advanced Micro Devices Inc,5,https://www.sec.gov/Archives/edgar/data/2488/000119312514057240/0001193125-14-057240-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-14-057240 (34 Act)  Size: 17 MB",2014_02_18
0000002488,AMD,Advanced Micro Devices Inc,6,https://www.sec.gov/Archives/edgar/data/2488/000119312513069422/0001193125-13-069422-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-13-069422 (34 Act)  Size: 17 MB",2013_02_21
0000002488,AMD,Advanced Micro Devices Inc,7,https://www.sec.gov/Archives/edgar/data/2488/000119312512075837/0001193125-12-075837-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-12-075837 (34 Act)  Size: 14 MB",2012_02_24
0000002488,AMD,Advanced Micro Devices Inc,8,https://www.sec.gov/Archives/edgar/data/2488/000119312511040392/0001193125-11-040392-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-11-040392 (34 Act)  Size: 8 MB",2011_02_18
0000002488,AMD,Advanced Micro Devices Inc,9,https://www.sec.gov/Archives/edgar/data/2488/000119312510035218/0001193125-10-035218-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-10-035218 (34 Act)  Size: 2 MB",2010_02_19
0000002488,AMD,Advanced Micro Devices Inc,10,https://www.sec.gov/Archives/edgar/data/2488/000119312509036235/0001193125-09-036235-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-09-036235 (34 Act)  Size: 3 MB",2009_02_24
0000002488,AMD,Advanced Micro Devices Inc,11,https://www.sec.gov/Archives/edgar/data/2488/000119312508038588/0001193125-08-038588-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-08-038588 (34 Act)  Size: 3 MB",2008_02_26
0000002488,AMD,Advanced Micro Devices Inc,12,https://www.sec.gov/Archives/edgar/data/2488/000119312507044191/0001193125-07-044191-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-07-044191 (34 Act)  Size: 3 MB",2007_03_01
0000002488,AMD,Advanced Micro Devices Inc,13,https://www.sec.gov/Archives/edgar/data/2488/000119312506040130/0001193125-06-040130-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-06-040130 (34 Act)  Size: 1 MB",2006_02_27
0000002488,AMD,Advanced Micro Devices Inc,14,https://www.sec.gov/Archives/edgar/data/2488/000119312505039876/0001193125-05-039876-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-05-039876 (34 Act)  Size: 3 MB",2005_03_01
0000002488,AMD,Advanced Micro Devices Inc,15,https://www.sec.gov/Archives/edgar/data/2488/000119312504037179/0001193125-04-037179-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-04-037179 Size: 3 MB",2004_03_09
0000002488,AMD,Advanced Micro Devices Inc,17,https://www.sec.gov/Archives/edgar/data/2488/000101287003001181/0001012870-03-001181-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001012870-03-001181 Size: 3 MB",2003_03_14
0000002488,AMD,Advanced Micro Devices Inc,19,https://www.sec.gov/Archives/edgar/data/2488/000101287002001071/0001012870-02-001071-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001012870-02-001071 Size: 854 KB",2002_03_07
0000002488,AMD,Advanced Micro Devices Inc,27,https://www.sec.gov/Archives/edgar/data/2488/0001012870-99-000892-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001012870-99-000892 Size: 874 KB",1999_03_29
0000002488,AMD,Advanced Micro Devices Inc,32,https://www.sec.gov/Archives/edgar/data/2488/0001012870-97-000533-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001012870-97-000533 Size: 903 KB",1997_03_20
0000002488,AMD,Advanced Micro Devices Inc,36,https://www.sec.gov/Archives/edgar/data/2488/0000950131-95-000530-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000950131-95-000530 Size: 1 MB",1995_03_07
0000002488,AMD,Advanced Micro Devices Inc,38,https://www.sec.gov/Archives/edgar/data/2488/0000891618-94-000068-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000891618-94-000068 Size: 909 KB",1994_03_07
0001158449,AAP,Advance Auto Parts,1,https://www.sec.gov/Archives/edgar/data/1158449/000115844918000039/0001158449-18-000039-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001158449-18-000039 (34 Act)  Size: 15 MB",2018_02_21
0001158449,AAP,Advance Auto Parts,2,https://www.sec.gov/Archives/edgar/data/1158449/000115844917000034/0001158449-17-000034-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001158449-17-000034 (34 Act)  Size: 17 MB",2017_02_28
0001158449,AAP,Advance Auto Parts,3,https://www.sec.gov/Archives/edgar/data/1158449/000115844916000299/0001158449-16-000299-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001158449-16-000299 (34 Act)  Size: 17 MB",2016_03_01
0001158449,AAP,Advance Auto Parts,4,https://www.sec.gov/Archives/edgar/data/1158449/000115844915000063/0001158449-15-000063-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001158449-15-000063 (34 Act)  Size: 20 MB",2015_03_03
0001158449,AAP,Advance Auto Parts,5,https://www.sec.gov/Archives/edgar/data/1158449/000115844914000058/0001158449-14-000058-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001158449-14-000058 (34 Act)  Size: 20 MB",2014_02_25
0001158449,AAP,Advance Auto Parts,6,https://www.sec.gov/Archives/edgar/data/1158449/000115844913000069/0001158449-13-000069-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001158449-13-000069 (34 Act)  Size: 18 MB",2013_02_25
0001158449,AAP,Advance Auto Parts,7,https://www.sec.gov/Archives/edgar/data/1158449/000115844912000029/0001158449-12-000029-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001158449-12-000029 (34 Act)  Size: 19 MB",2012_02_28
0001158449,AAP,Advance Auto Parts,8,https://www.sec.gov/Archives/edgar/data/1158449/000115844911000008/0001158449-11-000008-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001158449-11-000008 (34 Act)  Size: 10 MB",2011_03_01
0001158449,AAP,Advance Auto Parts,9,https://www.sec.gov/Archives/edgar/data/1158449/000115844910000032/0001158449-10-000032-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001158449-10-000032 (34 Act)  Size: 3 MB",2010_03_02
0001158449,AAP,Advance Auto Parts,10,https://www.sec.gov/Archives/edgar/data/1158449/000115844909000027/0001158449-09-000027-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001158449-09-000027 (34 Act)  Size: 4 MB",2009_03_04
0001158449,AAP,Advance Auto Parts,11,https://www.sec.gov/Archives/edgar/data/1158449/000115844908000043/0001158449-08-000043-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001158449-08-000043 (34 Act)  Size: 4 MB",2008_02_27
0001158449,AAP,Advance Auto Parts,12,https://www.sec.gov/Archives/edgar/data/1158449/000115844907000040/0001158449-07-000040-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001158449-07-000040 (34 Act)  Size: 3 MB",2007_02_28
0001158449,AAP,Advance Auto Parts,13,https://www.sec.gov/Archives/edgar/data/1158449/000115844906000037/0001158449-06-000037-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001158449-06-000037 (34 Act)  Size: 3 MB",2006_03_16
0001158449,AAP,Advance Auto Parts,14,https://www.sec.gov/Archives/edgar/data/1158449/000115844905000070/0001158449-05-000070-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001158449-05-000070 (34 Act)  Size: 1 MB",2005_03_17
0001158449,AAP,Advance Auto Parts,15,https://www.sec.gov/Archives/edgar/data/1158449/000115844904000010/0001158449-04-000010-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001158449-04-000010 Size: 1 MB",2004_03_12
0001158449,AAP,Advance Auto Parts,16,https://www.sec.gov/Archives/edgar/data/1158449/000101706203000555/0001017062-03-000555-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001017062-03-000555 Size: 2 MB",2003_03_27
0001158449,AAP,Advance Auto Parts,17,https://www.sec.gov/Archives/edgar/data/1158449/000089843002001066/0000898430-02-001066-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000898430-02-001066 Size: 373 KB",2002_03_28
0000874761,AES,AES Corp,1,https://www.sec.gov/Archives/edgar/data/874761/000087476118000014/0000874761-18-000014-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000874761-18-000014 (34 Act)  Size: 38 MB",2018_02_27
0000874761,AES,AES Corp,2,https://www.sec.gov/Archives/edgar/data/874761/000087476117000003/0000874761-17-000003-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000874761-17-000003 (34 Act)  Size: 41 MB",2017_02_27
0000874761,AES,AES Corp,3,https://www.sec.gov/Archives/edgar/data/874761/000087476116000077/0000874761-16-000077-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000874761-16-000077 (34 Act)  Size: 41 MB",2016_02_24
0000874761,AES,AES Corp,4,https://www.sec.gov/Archives/edgar/data/874761/000087476115000009/0000874761-15-000009-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000874761-15-000009 (34 Act)  Size: 55 MB",2015_02_26
0000874761,AES,AES Corp,5,https://www.sec.gov/Archives/edgar/data/874761/000087476114000011/0000874761-14-000011-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000874761-14-000011 (34 Act)  Size: 53 MB",2014_02_26
0000874761,AES,AES Corp,6,https://www.sec.gov/Archives/edgar/data/874761/000119312513077580/0001193125-13-077580-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-13-077580 (34 Act)  Size: 44 MB",2013_02_27
0000874761,AES,AES Corp,7,https://www.sec.gov/Archives/edgar/data/874761/000119312512078654/0001193125-12-078654-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-12-078654 (34 Act)  Size: 45 MB",2012_02_27
0000874761,AES,AES Corp,8,https://www.sec.gov/Archives/edgar/data/874761/000119312511047720/0001193125-11-047720-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-11-047720 (34 Act)  Size: 68 MB",2011_02_28
0000874761,AES,AES Corp,9,https://www.sec.gov/Archives/edgar/data/874761/000119312510041006/0001193125-10-041006-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001193125-10-041006 (34 Act)  Size: 10 MB",2010_02_26
0000874761,AES,AES Corp,10,https://www.sec.gov/Archives/edgar/data/874761/000104746909001899/0001047469-09-001899-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-09-001899 (34 Act)  Size: 6 MB",2009_02_26
0000874761,AES,AES Corp,11,https://www.sec.gov/Archives/edgar/data/874761/000104746908002833/0001047469-08-002833-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-08-002833 (34 Act)  Size: 6 MB",2008_03_17
0000874761,AES,AES Corp,13,https://www.sec.gov/Archives/edgar/data/874761/000110465907042479/0001104659-07-042479-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001104659-07-042479 (34 Act)  Size: 10 MB",2007_05_23
0000874761,AES,AES Corp,14,https://www.sec.gov/Archives/edgar/data/874761/000110465906021893/0001104659-06-021893-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001104659-06-021893 (34 Act)  Size: 6 MB",2006_04_04
0000874761,AES,AES Corp,16,https://www.sec.gov/Archives/edgar/data/874761/000110465905013802/0001104659-05-013802-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001104659-05-013802 (34 Act)  Size: 6 MB",2005_03_30
0000874761,AES,AES Corp,17,https://www.sec.gov/Archives/edgar/data/874761/000104746904007896/0001047469-04-007896-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-04-007896 Size: 1 MB",2004_03_15
0000874761,AES,AES Corp,18,https://www.sec.gov/Archives/edgar/data/874761/000104746903010240/0001047469-03-010240-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001047469-03-010240 Size: 2 MB",2003_03_26
0000874761,AES,AES Corp,19,https://www.sec.gov/Archives/edgar/data/874761/000091205702011424/0000912057-02-011424-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000912057-02-011424 Size: 1 MB",2002_03_25
0000874761,AES,AES Corp,21,https://www.sec.gov/Archives/edgar/data/874761/000091205701008514/0000912057-01-008514-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000912057-01-008514 Size: 930 KB",2001_03_27
0000874761,AES,AES Corp,23,https://www.sec.gov/Archives/edgar/data/874761/0000912057-00-014628-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0000912057-00-014628 Size: 344 KB",2000_03_30
0000874761,AES,AES Corp,24,https://www.sec.gov/Archives/edgar/data/874761/0001005150-99-000212-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001005150-99-000212 Size: 217 KB",1999_03_30
0000874761,AES,AES Corp,25,https://www.sec.gov/Archives/edgar/data/874761/0001005150-98-000277-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001005150-98-000277 Size: 1 MB",1998_03_31
0000874761,AES,AES Corp,26,https://www.sec.gov/Archives/edgar/data/874761/0001005150-97-000210-index.html,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001005150-97-000210 Size: 372 KB",1997_03_31
0001122304,AET,Aetna Inc,1,https://www.sec.gov/Archives/edgar/data/1122304/000112230418000027/0001122304-18-000027-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001122304-18-000027 (34 Act)  Size: 28 MB",2018_02_23
0001122304,AET,Aetna Inc,2,https://www.sec.gov/Archives/edgar/data/1122304/000112230417000014/0001122304-17-000014-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001122304-17-000014 (34 Act)  Size: 29 MB",2017_02_17
0001122304,AET,Aetna Inc,3,https://www.sec.gov/Archives/edgar/data/1122304/000112230416000201/0001122304-16-000201-index.htm,"Annual report [Section 13 and 15(d), not S-K Item 405]Acc-no: 0001122304-16-000201 (34 Act)  Size: 28 MB",2016_02_19
